,image_id,class_id,x_min,y_min,x_max,y_max
335,5bf3368744630f459a499ccdccc9cdf1,9,320.0,142.0,397.0,223.0
336,5bf3368744630f459a499ccdccc9cdf1,6,156.0,608.0,377.0,731.0
337,def03f80d3b78a52a6f9af13565343ff,5,507.0,213.0,755.0,825.0
338,def03f80d3b78a52a6f9af13565343ff,5,619.0,319.0,749.0,684.0
339,def03f80d3b78a52a6f9af13565343ff,5,70.0,399.0,357.0,846.0
340,def03f80d3b78a52a6f9af13565343ff,7,238.0,116.0,381.0,201.0
341,def03f80d3b78a52a6f9af13565343ff,7,475.0,114.0,693.0,252.0
342,def03f80d3b78a52a6f9af13565343ff,9,70.0,399.0,357.0,846.0
343,def03f80d3b78a52a6f9af13565343ff,9,507.0,213.0,755.0,825.0
344,def03f80d3b78a52a6f9af13565343ff,11,504.0,106.0,693.0,240.0
345,def03f80d3b78a52a6f9af13565343ff,11,179.0,124.0,374.0,217.0
346,def03f80d3b78a52a6f9af13565343ff,11,199.0,106.0,339.0,172.0
347,def03f80d3b78a52a6f9af13565343ff,0,434.0,254.0,547.0,376.0
348,def03f80d3b78a52a6f9af13565343ff,13,513.0,188.0,610.0,233.0
349,d07557904cbe57fc1bdebac1e8aeefa1,2,412.0,393.0,466.0,492.0
350,d07557904cbe57fc1bdebac1e8aeefa1,2,237.0,412.0,298.0,568.0
351,d07557904cbe57fc1bdebac1e8aeefa1,2,119.0,511.0,140.0,524.0
352,d07557904cbe57fc1bdebac1e8aeefa1,8,123.0,514.0,137.0,525.0
353,d07557904cbe57fc1bdebac1e8aeefa1,8,122.0,301.0,137.0,312.0
354,d07557904cbe57fc1bdebac1e8aeefa1,8,126.0,299.0,134.0,309.0
355,d07557904cbe57fc1bdebac1e8aeefa1,9,126.0,299.0,134.0,309.0
356,d07557904cbe57fc1bdebac1e8aeefa1,9,237.0,412.0,298.0,568.0
357,d07557904cbe57fc1bdebac1e8aeefa1,9,121.0,513.0,137.0,522.0
358,d07557904cbe57fc1bdebac1e8aeefa1,9,412.0,393.0,466.0,492.0
359,d07557904cbe57fc1bdebac1e8aeefa1,0,358.0,311.0,434.0,388.0
360,b48d6f9b38b698b6ac534ec7ded5c4e8,10,533.0,612.0,588.0,681.0
361,b48d6f9b38b698b6ac534ec7ded5c4e8,10,550.0,614.0,589.0,663.0
362,b48d6f9b38b698b6ac534ec7ded5c4e8,10,20.0,583.0,82.0,646.0
363,b48d6f9b38b698b6ac534ec7ded5c4e8,10,16.0,621.0,75.0,678.0
364,b48d6f9b38b698b6ac534ec7ded5c4e8,11,550.0,614.0,589.0,663.0
365,b48d6f9b38b698b6ac534ec7ded5c4e8,11,398.0,59.0,499.0,94.0
366,b48d6f9b38b698b6ac534ec7ded5c4e8,11,20.0,583.0,82.0,646.0
367,b48d6f9b38b698b6ac534ec7ded5c4e8,11,16.0,621.0,75.0,678.0
368,b48d6f9b38b698b6ac534ec7ded5c4e8,11,533.0,612.0,588.0,681.0
369,b48d6f9b38b698b6ac534ec7ded5c4e8,11,170.0,53.0,238.0,86.0
370,b3cc453518cf826875edcd3d5778ee87,11,430.0,108.0,545.0,133.0
371,b3cc453518cf826875edcd3d5778ee87,11,237.0,90.0,334.0,108.0
372,b3cc453518cf826875edcd3d5778ee87,11,220.0,92.0,333.0,120.0
373,b3cc453518cf826875edcd3d5778ee87,13,511.0,299.0,607.0,384.0
374,b3cc453518cf826875edcd3d5778ee87,13,171.0,273.0,197.0,332.0
375,b3cc453518cf826875edcd3d5778ee87,4,132.0,519.0,222.0,604.0
376,5a0fbc7c40ea94bef4c8342d47c05b26,0,502.0,366.0,611.0,500.0
377,5a0fbc7c40ea94bef4c8342d47c05b26,6,728.0,811.0,841.0,986.0
378,5a0fbc7c40ea94bef4c8342d47c05b26,9,727.0,821.0,838.0,946.0
379,5a0fbc7c40ea94bef4c8342d47c05b26,9,236.0,679.0,367.0,862.0
380,5a0fbc7c40ea94bef4c8342d47c05b26,13,236.0,679.0,367.0,862.0
381,5a0fbc7c40ea94bef4c8342d47c05b26,13,727.0,821.0,838.0,946.0
382,5a0fbc7c40ea94bef4c8342d47c05b26,8,244.0,689.0,264.0,708.0
383,28d769becacfbdeebab6d3fda7322cf7,4,92.0,220.0,278.0,594.0
384,28d769becacfbdeebab6d3fda7322cf7,4,493.0,107.0,741.0,473.0
385,28d769becacfbdeebab6d3fda7322cf7,6,483.0,125.0,756.0,491.0
386,28d769becacfbdeebab6d3fda7322cf7,6,105.0,262.0,252.0,601.0
387,28d769becacfbdeebab6d3fda7322cf7,10,83.0,660.0,135.0,734.0
388,28d769becacfbdeebab6d3fda7322cf7,10,654.0,580.0,759.0,749.0
389,28d769becacfbdeebab6d3fda7322cf7,10,596.0,618.0,756.0,738.0
390,28d769becacfbdeebab6d3fda7322cf7,10,574.0,529.0,760.0,802.0
391,28d769becacfbdeebab6d3fda7322cf7,11,574.0,529.0,760.0,802.0
392,28d769becacfbdeebab6d3fda7322cf7,11,83.0,660.0,135.0,734.0
393,28d769becacfbdeebab6d3fda7322cf7,13,92.0,220.0,278.0,594.0
394,28d769becacfbdeebab6d3fda7322cf7,13,493.0,107.0,741.0,473.0
395,28d769becacfbdeebab6d3fda7322cf7,7,485.0,106.0,740.0,470.0
396,37233691ba64ed88b4e05882d7e41d61,0,608.0,337.0,702.0,421.0
397,37233691ba64ed88b4e05882d7e41d61,13,698.0,294.0,917.0,417.0
398,37233691ba64ed88b4e05882d7e41d61,13,257.0,423.0,489.0,521.0
399,37233691ba64ed88b4e05882d7e41d61,13,259.0,438.0,427.0,471.0
400,37233691ba64ed88b4e05882d7e41d61,11,646.0,183.0,707.0,264.0
401,c5c36ce7f8adbd045bfe59a325eeae47,0,461.0,255.0,538.0,352.0
402,c5c36ce7f8adbd045bfe59a325eeae47,3,295.0,534.0,703.0,651.0
403,a84c5a7adea6bbde88dc2ac6747ca443,0,456.0,249.0,561.0,367.0
404,a84c5a7adea6bbde88dc2ac6747ca443,3,325.0,560.0,692.0,689.0
405,2d063af5457785f5c76ae1e6c06c0037,10,577.0,667.0,643.0,780.0
406,2d063af5457785f5c76ae1e6c06c0037,10,596.0,695.0,639.0,759.0
407,2d063af5457785f5c76ae1e6c06c0037,10,53.0,678.0,131.0,778.0
408,2d063af5457785f5c76ae1e6c06c0037,11,596.0,695.0,639.0,759.0
409,2d063af5457785f5c76ae1e6c06c0037,11,577.0,667.0,643.0,780.0
410,2d063af5457785f5c76ae1e6c06c0037,11,50.0,695.0,114.0,779.0
411,2d063af5457785f5c76ae1e6c06c0037,11,216.0,114.0,283.0,135.0
412,2d063af5457785f5c76ae1e6c06c0037,11,381.0,112.0,477.0,146.0
413,2d063af5457785f5c76ae1e6c06c0037,13,146.0,174.0,249.0,312.0
414,2d063af5457785f5c76ae1e6c06c0037,13,444.0,155.0,536.0,262.0
415,2d063af5457785f5c76ae1e6c06c0037,13,496.0,223.0,537.0,267.0
416,2d063af5457785f5c76ae1e6c06c0037,13,146.0,200.0,223.0,270.0
417,eb6c714df22142229464c6b83e47d7d6,0,434.0,337.0,533.0,420.0
418,eb6c714df22142229464c6b83e47d7d6,3,286.0,661.0,744.0,864.0
419,eb6c714df22142229464c6b83e47d7d6,6,548.0,321.0,676.0,530.0
420,eb6c714df22142229464c6b83e47d7d6,6,146.0,603.0,320.0,817.0
421,eb6c714df22142229464c6b83e47d7d6,7,164.0,431.0,288.0,544.0
422,eb6c714df22142229464c6b83e47d7d6,11,237.0,177.0,362.0,227.0
423,eb6c714df22142229464c6b83e47d7d6,4,164.0,438.0,272.0,528.0
424,56923ac65e4a3bf6e8ec0af530c4a205,7,525.0,217.0,707.0,536.0
425,56923ac65e4a3bf6e8ec0af530c4a205,13,196.0,221.0,292.0,308.0
426,56923ac65e4a3bf6e8ec0af530c4a205,4,525.0,217.0,707.0,536.0
427,56923ac65e4a3bf6e8ec0af530c4a205,6,540.0,253.0,709.0,517.0
428,56923ac65e4a3bf6e8ec0af530c4a205,11,500.0,111.0,586.0,133.0
429,231a4b73de5ac7e0218f736b6b6ff1f2,0,497.0,251.0,604.0,366.0
430,231a4b73de5ac7e0218f736b6b6ff1f2,11,589.0,158.0,738.0,188.0
431,231a4b73de5ac7e0218f736b6b6ff1f2,11,338.0,144.0,425.0,165.0
432,231a4b73de5ac7e0218f736b6b6ff1f2,13,595.0,167.0,758.0,263.0
433,231a4b73de5ac7e0218f736b6b6ff1f2,13,193.0,238.0,276.0,301.0
434,231a4b73de5ac7e0218f736b6b6ff1f2,13,183.0,159.0,443.0,305.0
435,231a4b73de5ac7e0218f736b6b6ff1f2,13,178.0,211.0,330.0,379.0
436,231a4b73de5ac7e0218f736b6b6ff1f2,7,193.0,238.0,276.0,301.0
437,231a4b73de5ac7e0218f736b6b6ff1f2,8,285.0,306.0,323.0,365.0
438,2e285b95faad220e17e6cbfbe514733e,0,301.0,247.0,399.0,363.0
439,2e285b95faad220e17e6cbfbe514733e,2,373.0,513.0,393.0,536.0
440,2e285b95faad220e17e6cbfbe514733e,2,194.0,282.0,209.0,298.0
441,2e285b95faad220e17e6cbfbe514733e,2,342.0,315.0,355.0,327.0
442,2e285b95faad220e17e6cbfbe514733e,2,378.0,573.0,400.0,606.0
443,2e285b95faad220e17e6cbfbe514733e,2,323.0,316.0,337.0,333.0
444,2e285b95faad220e17e6cbfbe514733e,9,235.0,149.0,314.0,368.0
445,2e285b95faad220e17e6cbfbe514733e,11,91.0,642.0,121.0,677.0
446,2e285b95faad220e17e6cbfbe514733e,11,151.0,159.0,244.0,228.0
447,2e285b95faad220e17e6cbfbe514733e,11,96.0,617.0,123.0,683.0
448,2e285b95faad220e17e6cbfbe514733e,13,96.0,177.0,252.0,410.0
449,2e285b95faad220e17e6cbfbe514733e,13,385.0,186.0,498.0,340.0
450,2e285b95faad220e17e6cbfbe514733e,13,139.0,436.0,206.0,580.0
451,2e285b95faad220e17e6cbfbe514733e,13,109.0,252.0,232.0,574.0
452,2e285b95faad220e17e6cbfbe514733e,6,96.0,177.0,252.0,410.0
453,2e285b95faad220e17e6cbfbe514733e,10,91.0,642.0,121.0,677.0
454,2e285b95faad220e17e6cbfbe514733e,1,96.0,177.0,252.0,410.0
455,2e285b95faad220e17e6cbfbe514733e,7,148.0,164.0,237.0,211.0
456,8cc5ee4cf5c697d98d7c85951aa4f8d7,9,115.0,442.0,164.0,509.0
457,8cc5ee4cf5c697d98d7c85951aa4f8d7,13,188.0,355.0,252.0,386.0
458,8cc5ee4cf5c697d98d7c85951aa4f8d7,11,190.0,135.0,255.0,177.0
459,999612f847684578b1fdcf2d9d4d4994,9,165.0,263.0,216.0,299.0
460,999612f847684578b1fdcf2d9d4d4994,9,394.0,607.0,418.0,634.0
461,999612f847684578b1fdcf2d9d4d4994,10,75.0,744.0,182.0,895.0
462,999612f847684578b1fdcf2d9d4d4994,10,753.0,891.0,810.0,989.0
463,999612f847684578b1fdcf2d9d4d4994,11,95.0,737.0,170.0,892.0
464,999612f847684578b1fdcf2d9d4d4994,11,753.0,891.0,810.0,989.0
465,999612f847684578b1fdcf2d9d4d4994,13,165.0,263.0,216.0,299.0
466,999612f847684578b1fdcf2d9d4d4994,13,232.0,193.0,264.0,220.0
467,999612f847684578b1fdcf2d9d4d4994,13,782.0,842.0,795.0,919.0
468,999612f847684578b1fdcf2d9d4d4994,0,468.0,290.0,555.0,384.0
469,999612f847684578b1fdcf2d9d4d4994,8,232.0,193.0,264.0,220.0
470,bd3fe876153eeddad8bab49b129ea081,2,162.0,310.0,304.0,472.0
471,bd3fe876153eeddad8bab49b129ea081,2,170.0,334.0,251.0,417.0
472,bd3fe876153eeddad8bab49b129ea081,7,581.0,356.0,642.0,453.0
473,bd3fe876153eeddad8bab49b129ea081,7,495.0,511.0,631.0,700.0
474,bd3fe876153eeddad8bab49b129ea081,7,482.0,244.0,605.0,354.0
475,bd3fe876153eeddad8bab49b129ea081,8,542.0,425.0,568.0,451.0
476,bd3fe876153eeddad8bab49b129ea081,8,582.0,365.0,631.0,443.0
477,bd3fe876153eeddad8bab49b129ea081,8,492.0,255.0,590.0,344.0
478,bd3fe876153eeddad8bab49b129ea081,8,220.0,423.0,254.0,457.0
479,bd3fe876153eeddad8bab49b129ea081,8,230.0,266.0,250.0,286.0
480,bd3fe876153eeddad8bab49b129ea081,8,495.0,511.0,631.0,700.0
481,bd3fe876153eeddad8bab49b129ea081,8,244.0,292.0,276.0,323.0
482,bd3fe876153eeddad8bab49b129ea081,8,395.0,657.0,549.0,806.0
483,bd3fe876153eeddad8bab49b129ea081,13,233.0,578.0,309.0,700.0
484,bd3fe876153eeddad8bab49b129ea081,13,165.0,334.0,251.0,419.0
485,bd3fe876153eeddad8bab49b129ea081,13,162.0,310.0,304.0,472.0
486,bd3fe876153eeddad8bab49b129ea081,4,490.0,508.0,664.0,738.0
487,bd3fe876153eeddad8bab49b129ea081,11,581.0,356.0,642.0,453.0
488,bd3fe876153eeddad8bab49b129ea081,10,581.0,356.0,642.0,453.0
489,604340ab6423f81a91ac72182163e9a4,7,213.0,400.0,391.0,648.0
490,604340ab6423f81a91ac72182163e9a4,7,657.0,163.0,711.0,208.0
491,604340ab6423f81a91ac72182163e9a4,7,689.0,281.0,729.0,307.0
492,604340ab6423f81a91ac72182163e9a4,8,211.0,407.0,386.0,652.0
493,604340ab6423f81a91ac72182163e9a4,8,548.0,191.0,597.0,234.0
494,604340ab6423f81a91ac72182163e9a4,8,654.0,164.0,710.0,232.0
495,604340ab6423f81a91ac72182163e9a4,8,689.0,281.0,729.0,307.0
496,604340ab6423f81a91ac72182163e9a4,9,647.0,169.0,715.0,233.0
497,723f93a3f0e3905c498839d23b961631,0,447.0,252.0,532.0,357.0
498,723f93a3f0e3905c498839d23b961631,11,586.0,123.0,627.0,162.0
499,bdd0bebed953f69413213d387c9717e7,5,32.0,340.0,173.0,550.0
500,bdd0bebed953f69413213d387c9717e7,5,455.0,325.0,582.0,618.0
501,bdd0bebed953f69413213d387c9717e7,10,587.0,663.0,612.0,697.0
502,bdd0bebed953f69413213d387c9717e7,10,579.0,641.0,621.0,714.0
503,bdd0bebed953f69413213d387c9717e7,11,587.0,663.0,612.0,697.0
504,bdd0bebed953f69413213d387c9717e7,11,579.0,641.0,621.0,714.0
505,bdd0bebed953f69413213d387c9717e7,13,148.0,198.0,250.0,284.0
506,bdd0bebed953f69413213d387c9717e7,13,96.0,187.0,239.0,292.0
507,bdd0bebed953f69413213d387c9717e7,13,105.0,157.0,246.0,257.0
508,bdd0bebed953f69413213d387c9717e7,7,211.0,246.0,273.0,360.0
509,bdd0bebed953f69413213d387c9717e7,0,317.0,262.0,417.0,364.0
510,1ee956f957e7b9ec0787e07fe2b76135,3,362.0,503.0,704.0,609.0
511,1ee956f957e7b9ec0787e07fe2b76135,6,268.0,377.0,400.0,476.0
512,1ee956f957e7b9ec0787e07fe2b76135,7,268.0,377.0,400.0,476.0
513,1ee956f957e7b9ec0787e07fe2b76135,13,285.0,381.0,413.0,487.0
514,89e6ab133f587191383608ee04cea79a,0,374.0,317.0,486.0,400.0
515,89e6ab133f587191383608ee04cea79a,3,261.0,494.0,602.0,589.0
516,89e6ab133f587191383608ee04cea79a,4,132.0,512.0,259.0,557.0
517,89e6ab133f587191383608ee04cea79a,4,586.0,506.0,690.0,593.0
518,89e6ab133f587191383608ee04cea79a,7,119.0,517.0,270.0,548.0
519,89e6ab133f587191383608ee04cea79a,7,599.0,520.0,680.0,562.0
520,89e6ab133f587191383608ee04cea79a,7,586.0,506.0,690.0,593.0
521,89e6ab133f587191383608ee04cea79a,10,98.0,516.0,148.0,602.0
522,89e6ab133f587191383608ee04cea79a,10,109.0,493.0,259.0,599.0
523,89e6ab133f587191383608ee04cea79a,10,674.0,529.0,709.0,612.0
524,89e6ab133f587191383608ee04cea79a,11,674.0,529.0,709.0,612.0
525,89e6ab133f587191383608ee04cea79a,11,90.0,508.0,169.0,603.0
526,89e6ab133f587191383608ee04cea79a,13,604.0,521.0,687.0,555.0
527,89e6ab133f587191383608ee04cea79a,13,177.0,517.0,271.0,544.0
528,34e932d09ab7cbec0edaaf188dc8a407,0,384.0,259.0,465.0,325.0
529,34e932d09ab7cbec0edaaf188dc8a407,0,395.0,262.0,469.0,380.0
530,51a8d7259a0a6deac20b7c4979a7e847,0,229.0,156.0,480.0,407.0
531,51a8d7259a0a6deac20b7c4979a7e847,0,280.0,170.0,482.0,296.0
532,51a8d7259a0a6deac20b7c4979a7e847,3,222.0,296.0,610.0,575.0
533,51a8d7259a0a6deac20b7c4979a7e847,2,453.0,196.0,491.0,246.0
534,51a8d7259a0a6deac20b7c4979a7e847,9,3.0,401.0,173.0,734.0
535,42c049fd05428f7d606e9da4a95a8c3b,7,158.0,435.0,415.0,540.0
536,42c049fd05428f7d606e9da4a95a8c3b,7,162.0,491.0,342.0,556.0
537,42c049fd05428f7d606e9da4a95a8c3b,10,116.0,453.0,352.0,779.0
538,42c049fd05428f7d606e9da4a95a8c3b,10,768.0,659.0,842.0,794.0
539,42c049fd05428f7d606e9da4a95a8c3b,9,226.0,281.0,289.0,407.0
540,42c049fd05428f7d606e9da4a95a8c3b,13,226.0,281.0,289.0,407.0
541,42c049fd05428f7d606e9da4a95a8c3b,11,762.0,682.0,832.0,769.0
542,33403064ce25caa5fda270e6158c6b03,0,559.0,244.0,665.0,341.0
543,33403064ce25caa5fda270e6158c6b03,3,424.0,496.0,816.0,614.0
544,f90442f2620175fa21b6afeda865df11,8,238.0,460.0,257.0,476.0
545,f90442f2620175fa21b6afeda865df11,8,259.0,236.0,277.0,249.0
546,f90442f2620175fa21b6afeda865df11,8,228.0,264.0,240.0,276.0
547,f90442f2620175fa21b6afeda865df11,8,237.0,218.0,253.0,230.0
548,f90442f2620175fa21b6afeda865df11,8,233.0,405.0,250.0,420.0
549,f90442f2620175fa21b6afeda865df11,8,198.0,421.0,220.0,435.0
550,f90442f2620175fa21b6afeda865df11,8,240.0,253.0,251.0,266.0
551,f90442f2620175fa21b6afeda865df11,10,54.0,821.0,183.0,967.0
552,f90442f2620175fa21b6afeda865df11,10,714.0,867.0,794.0,990.0
553,f90442f2620175fa21b6afeda865df11,10,112.0,840.0,198.0,936.0
554,f90442f2620175fa21b6afeda865df11,10,724.0,865.0,786.0,936.0
555,f90442f2620175fa21b6afeda865df11,11,724.0,865.0,786.0,936.0
556,f90442f2620175fa21b6afeda865df11,11,697.0,868.0,779.0,972.0
557,f90442f2620175fa21b6afeda865df11,11,552.0,129.0,631.0,150.0
558,f90442f2620175fa21b6afeda865df11,11,166.0,191.0,220.0,290.0
559,f90442f2620175fa21b6afeda865df11,11,177.0,193.0,211.0,271.0
560,f90442f2620175fa21b6afeda865df11,11,54.0,821.0,183.0,967.0
561,f90442f2620175fa21b6afeda865df11,11,112.0,840.0,198.0,936.0
562,f90442f2620175fa21b6afeda865df11,11,324.0,123.0,389.0,148.0
563,f90442f2620175fa21b6afeda865df11,13,224.0,223.0,269.0,278.0
564,f90442f2620175fa21b6afeda865df11,13,201.0,401.0,256.0,478.0
565,f90442f2620175fa21b6afeda865df11,13,594.0,506.0,747.0,586.0
566,f90442f2620175fa21b6afeda865df11,13,131.0,374.0,267.0,425.0
567,f90442f2620175fa21b6afeda865df11,13,155.0,375.0,265.0,472.0
568,fa4c38b3c5e53e1e84bd0923f2d8e480,0,455.0,283.0,552.0,359.0
569,fa4c38b3c5e53e1e84bd0923f2d8e480,9,317.0,144.0,334.0,160.0
570,fa4c38b3c5e53e1e84bd0923f2d8e480,9,582.0,275.0,594.0,291.0
571,fa4c38b3c5e53e1e84bd0923f2d8e480,9,231.0,198.0,249.0,212.0
572,fa4c38b3c5e53e1e84bd0923f2d8e480,11,135.0,587.0,166.0,636.0
573,fa4c38b3c5e53e1e84bd0923f2d8e480,13,252.0,370.0,392.0,428.0
574,fa4c38b3c5e53e1e84bd0923f2d8e480,10,135.0,587.0,166.0,636.0
575,bc2be005526db7ab9d5ec6741ddee945,2,482.0,355.0,520.0,417.0
576,bc2be005526db7ab9d5ec6741ddee945,11,207.0,185.0,292.0,218.0
577,bc2be005526db7ab9d5ec6741ddee945,11,610.0,196.0,656.0,243.0
578,bc2be005526db7ab9d5ec6741ddee945,11,719.0,907.0,749.0,972.0
579,bc2be005526db7ab9d5ec6741ddee945,13,581.0,221.0,642.0,321.0
580,bc2be005526db7ab9d5ec6741ddee945,13,678.0,366.0,710.0,400.0
581,bc2be005526db7ab9d5ec6741ddee945,13,503.0,458.0,647.0,550.0
582,bc2be005526db7ab9d5ec6741ddee945,13,157.0,289.0,218.0,329.0
583,bc2be005526db7ab9d5ec6741ddee945,9,482.0,355.0,520.0,417.0
584,bc2be005526db7ab9d5ec6741ddee945,10,719.0,907.0,749.0,972.0
585,bc2be005526db7ab9d5ec6741ddee945,7,677.0,380.0,707.0,400.0
586,a4fc9faa46af26c5fc462772d88d0af3,4,93.0,214.0,211.0,371.0
587,a4fc9faa46af26c5fc462772d88d0af3,4,184.0,150.0,273.0,275.0
588,a4fc9faa46af26c5fc462772d88d0af3,4,85.0,154.0,275.0,354.0
589,a4fc9faa46af26c5fc462772d88d0af3,7,88.0,144.0,284.0,500.0
590,a4fc9faa46af26c5fc462772d88d0af3,7,93.0,214.0,211.0,371.0
591,a4fc9faa46af26c5fc462772d88d0af3,7,129.0,319.0,254.0,508.0
592,a4fc9faa46af26c5fc462772d88d0af3,7,184.0,150.0,273.0,275.0
593,a4fc9faa46af26c5fc462772d88d0af3,11,39.0,642.0,68.0,687.0
594,a4fc9faa46af26c5fc462772d88d0af3,11,504.0,121.0,566.0,167.0
595,a4fc9faa46af26c5fc462772d88d0af3,13,456.0,197.0,572.0,298.0
596,a4fc9faa46af26c5fc462772d88d0af3,13,448.0,179.0,597.0,343.0
597,a4fc9faa46af26c5fc462772d88d0af3,10,39.0,642.0,68.0,687.0
598,a4fc9faa46af26c5fc462772d88d0af3,0,362.0,219.0,462.0,351.0
599,a4fc9faa46af26c5fc462772d88d0af3,8,184.0,150.0,273.0,275.0
600,a4fc9faa46af26c5fc462772d88d0af3,9,456.0,197.0,572.0,298.0
601,a4fc9faa46af26c5fc462772d88d0af3,6,129.0,319.0,254.0,508.0
602,4b56bc6d22b192f075f13231419dfcc8,0,346.0,144.0,448.0,245.0
603,4b56bc6d22b192f075f13231419dfcc8,3,257.0,326.0,560.0,437.0
604,4b56bc6d22b192f075f13231419dfcc8,7,577.0,379.0,611.0,444.0
605,4b56bc6d22b192f075f13231419dfcc8,7,77.0,377.0,120.0,435.0
606,4b56bc6d22b192f075f13231419dfcc8,10,548.0,345.0,615.0,442.0
607,4b56bc6d22b192f075f13231419dfcc8,10,575.0,381.0,614.0,433.0
608,4b56bc6d22b192f075f13231419dfcc8,10,65.0,397.0,98.0,456.0
609,4b56bc6d22b192f075f13231419dfcc8,11,65.0,397.0,98.0,456.0
610,4b56bc6d22b192f075f13231419dfcc8,11,575.0,381.0,614.0,433.0
611,f1be25d4ee46f32d585fd6c809c92329,0,474.0,329.0,570.0,465.0
612,f1be25d4ee46f32d585fd6c809c92329,3,303.0,593.0,703.0,717.0
613,23f267e42a7e9f496aa143fe11f241ff,10,626.0,595.0,662.0,684.0
614,23f267e42a7e9f496aa143fe11f241ff,10,579.0,622.0,663.0,679.0
615,23f267e42a7e9f496aa143fe11f241ff,10,610.0,620.0,657.0,667.0
616,23f267e42a7e9f496aa143fe11f241ff,11,185.0,150.0,286.0,175.0
617,23f267e42a7e9f496aa143fe11f241ff,11,626.0,595.0,662.0,684.0
618,23f267e42a7e9f496aa143fe11f241ff,11,610.0,620.0,657.0,667.0
619,23f267e42a7e9f496aa143fe11f241ff,11,400.0,138.0,465.0,167.0
620,23f267e42a7e9f496aa143fe11f241ff,13,125.0,162.0,290.0,294.0
621,23f267e42a7e9f496aa143fe11f241ff,13,211.0,182.0,310.0,383.0
622,23f267e42a7e9f496aa143fe11f241ff,13,128.0,224.0,203.0,286.0
623,23f267e42a7e9f496aa143fe11f241ff,7,211.0,182.0,310.0,383.0
624,b80be20a79e5a7539bd00f4907b444b2,3,274.0,440.0,713.0,610.0
625,b80be20a79e5a7539bd00f4907b444b2,13,137.0,316.0,273.0,360.0
626,b80be20a79e5a7539bd00f4907b444b2,13,133.0,378.0,237.0,416.0
627,b80be20a79e5a7539bd00f4907b444b2,13,272.0,445.0,724.0,634.0
628,b80be20a79e5a7539bd00f4907b444b2,0,429.0,245.0,540.0,330.0
629,389f167c16b70e1eb1aa219fedc373b7,0,389.0,243.0,482.0,407.0
630,389f167c16b70e1eb1aa219fedc373b7,0,411.0,244.0,481.0,330.0
631,389f167c16b70e1eb1aa219fedc373b7,3,290.0,493.0,594.0,615.0
632,d47efdd2527ed1646f31bec6dcbbcdc1,7,148.0,528.0,294.0,693.0
633,d47efdd2527ed1646f31bec6dcbbcdc1,10,91.0,596.0,178.0,728.0
634,d47efdd2527ed1646f31bec6dcbbcdc1,10,72.0,597.0,286.0,766.0
635,d47efdd2527ed1646f31bec6dcbbcdc1,13,158.0,542.0,277.0,609.0
636,d47efdd2527ed1646f31bec6dcbbcdc1,13,199.0,643.0,288.0,681.0
637,d47efdd2527ed1646f31bec6dcbbcdc1,9,283.0,503.0,359.0,640.0
638,d47efdd2527ed1646f31bec6dcbbcdc1,0,404.0,383.0,489.0,466.0
639,53d0c95f346e365f81fb95c5c6a6d027,0,396.0,155.0,474.0,237.0
640,53d0c95f346e365f81fb95c5c6a6d027,11,414.0,57.0,489.0,68.0
641,53d0c95f346e365f81fb95c5c6a6d027,11,235.0,67.0,300.0,81.0
642,53d0c95f346e365f81fb95c5c6a6d027,11,595.0,478.0,616.0,549.0
643,53d0c95f346e365f81fb95c5c6a6d027,9,330.0,145.0,383.0,407.0
644,53d0c95f346e365f81fb95c5c6a6d027,10,595.0,478.0,616.0,549.0
645,53d0c95f346e365f81fb95c5c6a6d027,3,287.0,404.0,558.0,492.0
646,9c83d9f88170cd38f7bca54fe27dc48a,0,434.0,252.0,530.0,394.0
647,9c83d9f88170cd38f7bca54fe27dc48a,3,278.0,487.0,616.0,644.0
648,9c83d9f88170cd38f7bca54fe27dc48a,7,183.0,475.0,292.0,564.0
649,9c83d9f88170cd38f7bca54fe27dc48a,7,218.0,352.0,297.0,452.0
650,9c83d9f88170cd38f7bca54fe27dc48a,7,272.0,313.0,382.0,483.0
651,9c83d9f88170cd38f7bca54fe27dc48a,7,422.0,240.0,535.0,364.0
652,9c83d9f88170cd38f7bca54fe27dc48a,7,450.0,198.0,684.0,558.0
653,9c83d9f88170cd38f7bca54fe27dc48a,7,567.0,279.0,662.0,598.0
654,9c83d9f88170cd38f7bca54fe27dc48a,10,598.0,410.0,687.0,596.0
655,ab730707fed0edaf38a9b788b226b9f2,0,255.0,310.0,465.0,558.0
656,ab730707fed0edaf38a9b788b226b9f2,0,349.0,316.0,463.0,465.0
657,ab730707fed0edaf38a9b788b226b9f2,7,87.0,554.0,194.0,685.0
658,ab730707fed0edaf38a9b788b226b9f2,7,251.0,215.0,315.0,404.0
659,ab730707fed0edaf38a9b788b226b9f2,7,527.0,384.0,620.0,689.0
660,ab730707fed0edaf38a9b788b226b9f2,7,82.0,401.0,157.0,494.0
661,ab730707fed0edaf38a9b788b226b9f2,9,82.0,401.0,157.0,494.0
662,ab730707fed0edaf38a9b788b226b9f2,9,87.0,554.0,194.0,685.0
663,ab730707fed0edaf38a9b788b226b9f2,11,509.0,378.0,625.0,684.0
664,ab730707fed0edaf38a9b788b226b9f2,11,66.0,385.0,261.0,699.0
665,ab730707fed0edaf38a9b788b226b9f2,11,90.0,752.0,242.0,807.0
666,ab730707fed0edaf38a9b788b226b9f2,11,198.0,143.0,272.0,167.0
